transaction_id,customer_id,timestamp,event_type,properties,environment_type
d6eed990273843b2a59a338e5d9524c5,Q6QFZ6S6,2024-03-14 03:59:00.544000 UTC,name_verification,"{username=mjordan@abccorp.com, status=match-found}",SANDBOX
cc2d33dfe42b41adad7ce55f1ef6dd2c,Q6QFZ6S6,2024-03-14 03:59:00.544000 UTC,address_verification,"{username=kevin@abccorp.com, status=match-found}",SANDBOX
4e4bb227bbe44ccdb000c88d322be58e,Q6QFZ6S6,2024-03-14 03:59:00.544000 UTC,identity_check,"{username=kevin@abccorp.com, status=success}",SANDBOX
9e4dfbd5330043888ac9c29487d18cfd,Q6QFZ6S6,2024-03-14 03:59:00.544000 UTC,irs_tax_id_verification,"{username=smarx@abccorp.com, status=match-found}",SANDBOX
3902ae09cd3241a9aef2570df73ae93e,Q6QFZ6S6,2024-03-14 04:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=32.64070413007438, prj_id=project-2, region_id=westus2, organization_name=org-2}",SANDBOX
0c8f5d0787ff4896858c2b4e73d158b6,Q6QFZ6S6,2024-03-14 04:59:00.544000 UTC,irs_tax_id_verification,"{username=ben@abccorp.com, status=match-found}",SANDBOX
93f972fdff5a4a0bba0965c6bfe73abf,Q6QFZ6S6,2024-03-14 04:59:00.544000 UTC,identity_check,"{username=kevin@abccorp.com, status=success}",SANDBOX
777cbb0f06a649558a733fe80cea272c,Q6QFZ6S6,2024-03-14 04:59:00.544000 UTC,name_verification,"{username=ben@abccorp.com, status=match-found}",SANDBOX
81bb4d2c87744bd48546e822f78dc149,Q6QFZ6S6,2024-03-14 04:59:00.544000 UTC,address_verification,"{username=bill@abccorp.com, status=match-found}",SANDBOX
c2de79c8d4294221a01819824bd1df7f,Q6QFZ6S6,2024-03-14 05:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-1, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=54.85700457883311, prj_id=project-1, region_id=ca-west-1, organization_name=org-2}",SANDBOX
afedffadc65b4a179d11fc0a4de054fa,Q6QFZ6S6,2024-03-14 05:59:00.544000 UTC,irs_tax_id_verification,"{username=mjordan@abccorp.com, status=match-found}",SANDBOX
0a9b11aeb38e4a3fb6572e60de65ce81,Q6QFZ6S6,2024-03-14 05:59:00.544000 UTC,identity_check,"{username=smarx@abccorp.com, status=success}",SANDBOX
bdc839a612714a5dbd3565ffd52b5e7f,Q6QFZ6S6,2024-03-14 05:59:00.544000 UTC,address_verification,"{username=mjordan@abccorp.com, status=match-found}",SANDBOX
d73fb2349a504253842043bc3133f78a,Q6QFZ6S6,2024-03-14 05:59:00.544000 UTC,name_verification,"{username=mjordan@abccorp.com, status=match-found}",SANDBOX
6d3c5a653f894980b21f1540f518e1bb,Q6QFZ6S6,2024-03-14 06:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=37.77546320476694, prj_id=project-1, region_id=westeurope, organization_name=org-1}",SANDBOX
5c46a9dc2ae24689b2a9e7337c2a3d0f,X2UFRXH6,2024-04-02 01:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=88.45087186771154, prj_id=project-1, region_id=westus2, organization_name=org-1}",SANDBOX
61acbedce6c24d6c988a2fd4e6711605,X2UFRXH6,2024-04-02 02:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=9.66346689940586, prj_id=project-2, region_id=westus2, organization_name=org-2}",SANDBOX
f738cb3fd31c4e3ca6c989fc8a1da497,X2UFRXH6,2024-04-02 03:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-1, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=78.04722766325324, prj_id=project-1, region_id=ca-west-1, organization_name=org-2}",SANDBOX
2bb85aca586249cdb1485a4ab8137f69,X2UFRXH6,2024-04-02 04:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=42.03477964324039, prj_id=project-2, region_id=westus2, organization_name=org-1}",SANDBOX
3fa773e40e994630979e6f34a6d2487b,X2UFRXH6,2024-04-02 05:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=49.859956366231714, prj_id=project-2, region_id=ca-west-1, organization_name=org-1}",SANDBOX
bc48eb3c4dda4c3abb8015e3cb529206,X2UFRXH6,2024-04-02 06:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=58.186640969215695, prj_id=project-2, region_id=ca-west-1, organization_name=org-1}",SANDBOX
0ddd983f65c64873a61547dd612cf6e1,Q6QFZ6S6,2024-03-14 06:59:00.544000 UTC,address_verification,"{username=smarx@abccorp.com, status=match-found}",SANDBOX
827b58bf92be4dfbbe7f36a0648bdde0,Q6QFZ6S6,2024-03-14 06:59:00.544000 UTC,name_verification,"{username=ben@abccorp.com, status=match-found}",SANDBOX
9154843dc57f4cf2a4ebecdcb22b4036,Q6QFZ6S6,2024-03-14 06:59:00.544000 UTC,identity_check,"{username=mjordan@abccorp.com, status=success}",SANDBOX
a36d35c68e2049cda8767d85be6c92b8,Q6QFZ6S6,2024-03-14 06:59:00.544000 UTC,irs_tax_id_verification,"{username=ben@abccorp.com, status=match-found}",SANDBOX
143785ded1a24e0aa0e539c5241496c5,Q6QFZ6S6,2024-03-14 07:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=37.27041891990793, prj_id=project-2, region_id=westeurope, organization_name=org-1}",SANDBOX
aa73e67094fb4eceb53714c403baa1ed,Q6QFZ6S6,2024-03-14 07:59:00.544000 UTC,address_verification,"{username=smarx@abccorp.com, status=match-found}",SANDBOX
461a013dfe07470e8cb9a1e854cae855,Q6QFZ6S6,2024-03-14 07:59:00.544000 UTC,identity_check,"{username=mjordan@abccorp.com, status=success}",SANDBOX
e48580608a6846568c21f6580b883a89,Q6QFZ6S6,2024-03-14 07:59:00.544000 UTC,irs_tax_id_verification,"{username=kevin@abccorp.com, status=match-found}",SANDBOX
612656111ef94a8db0a497dccfdaab76,Q6QFZ6S6,2024-03-14 07:59:00.544000 UTC,name_verification,"{username=smarx@abccorp.com, status=match-found}",SANDBOX
03997ffdd1724e269e45b07e3443c2c1,Q6QFZ6S6,2024-03-14 08:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=72.51784016756336, prj_id=project-2, region_id=westeurope, organization_name=org-1}",SANDBOX
aea8154d0795436ea03c4df914b7c5bb,Q6QFZ6S6,2024-03-14 08:59:00.544000 UTC,address_verification,"{username=kevin@abccorp.com, status=match-found}",SANDBOX
1ddd7d95fbc84641beaf4b23bc41401e,Q6QFZ6S6,2024-03-14 08:59:00.544000 UTC,irs_tax_id_verification,"{username=mjordan@abccorp.com, status=match-not-found}",SANDBOX
dd95c2e4e51949ae8d7c936dfa22a60c,Q6QFZ6S6,2024-03-14 08:59:00.544000 UTC,identity_check,"{username=bill@abccorp.com, status=success}",SANDBOX
95a7f8439c444b1292d02e1476b7dc04,Q6QFZ6S6,2024-03-14 08:59:00.544000 UTC,name_verification,"{username=kevin@abccorp.com, status=match-not-found}",SANDBOX
b84922237f08485ea2dfda74c9eb08ed,Q6QFZ6S6,2024-03-14 09:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=15.865381079948804, prj_id=project-1, region_id=westeurope, organization_name=org-1}",SANDBOX
618999680cc14bb5b766db1d75eb4aaf,Q6QFZ6S6,2024-03-14 09:59:00.544000 UTC,irs_tax_id_verification,"{username=ben@abccorp.com, status=match-found}",SANDBOX
310dec10077245ddadfff2042bbd628e,Q6QFZ6S6,2024-03-14 09:59:00.544000 UTC,identity_check,"{username=kevin@abccorp.com, status=success}",SANDBOX
1ef7fb15dcca4ee38655114dfb99677d,Q6QFZ6S6,2024-03-14 09:59:00.544000 UTC,address_verification,"{username=smarx@abccorp.com, status=match-found}",SANDBOX
79c5cf89833c4b94909c5e202814a55e,Q6QFZ6S6,2024-03-14 09:59:00.544000 UTC,name_verification,"{username=smarx@abccorp.com, status=match-found}",SANDBOX
3a6f213dc776455e85f41b7b40456508,Q6QFZ6S6,2024-03-14 10:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=23.992454321814805, prj_id=project-2, region_id=westeurope, organization_name=org-2}",SANDBOX
13a90aee0cd84831baa77ae50bb48013,Q6QFZ6S6,2024-03-14 10:59:00.544000 UTC,irs_tax_id_verification,"{username=smarx@abccorp.com, status=match-found}",SANDBOX
eceb8c6d4a9142e6907f27bb0ee481af,Q6QFZ6S6,2024-03-14 10:59:00.544000 UTC,name_verification,"{username=mjordan@abccorp.com, status=match-found}",SANDBOX
3ebcdf443cfb4338aa18b30260768439,Q6QFZ6S6,2024-03-14 10:59:00.544000 UTC,identity_check,"{username=kevin@abccorp.com, status=success}",SANDBOX
13f2d591c7584c4183de0569746194ae,Q6QFZ6S6,2024-03-14 10:59:00.544000 UTC,address_verification,"{username=bill@abccorp.com, status=match-found}",SANDBOX
e29b82565b504751b88d3827b7cae072,Q6QFZ6S6,2024-03-14 11:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=84.23036575977669, prj_id=project-2, region_id=westeurope, organization_name=org-1}",SANDBOX
3bd2d3806636480facdd4ac420eacdd3,Q6QFZ6S6,2024-03-14 11:59:00.544000 UTC,identity_check,"{username=smarx@abccorp.com, status=success}",SANDBOX
09a21efcb6e84f53805457a56a29be8d,Q6QFZ6S6,2024-03-14 11:59:00.544000 UTC,address_verification,"{username=ben@abccorp.com, status=match-found}",SANDBOX
162a11103376464493dbca0a915e091b,Q6QFZ6S6,2024-03-14 11:59:00.544000 UTC,name_verification,"{username=ben@abccorp.com, status=match-found}",SANDBOX
579fb7084e154e779569f3819f192677,Q6QFZ6S6,2024-03-14 11:59:00.544000 UTC,irs_tax_id_verification,"{username=bill@abccorp.com, status=match-found}",SANDBOX
76da158a9e214db48389496ee43c1ee5,Q6QFZ6S6,2024-03-14 12:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=23.468077671047194, prj_id=project-1, region_id=westus2, organization_name=org-2}",SANDBOX
b43c1f815ae6411f9f2cf28797125da5,Q6QFZ6S6,2024-03-14 12:59:00.544000 UTC,identity_check,"{username=mjordan@abccorp.com, status=success}",SANDBOX
9d75d5046e32446ca263ab56733ede3b,Q6QFZ6S6,2024-03-14 12:59:00.544000 UTC,name_verification,"{username=mjordan@abccorp.com, status=match-found}",SANDBOX
5f99142b18814d43b3152d2d3f1ec8d9,X2UFRXH6,2024-04-02 07:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=41.56702479879695, prj_id=project-1, region_id=westus2, organization_name=org-1}",SANDBOX
750037c9ecb340b0acc1ae705f753a62,X2UFRXH6,2024-04-02 08:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=16.387289951186833, prj_id=project-2, region_id=westus2, organization_name=org-2}",SANDBOX
bddafcdfceae471ab62eacd4315712ac,X2UFRXH6,2024-04-02 09:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=53.78824615509357, prj_id=project-2, region_id=westeurope, organization_name=org-1}",SANDBOX
69f81dd311e245fa8a175a834403dc00,X2UFRXH6,2024-04-02 10:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=25.565259302943065, prj_id=project-1, region_id=westus2, organization_name=org-2}",SANDBOX
66e46af4e47b4d22af3a5dd8c2b6007b,X2UFRXH6,2024-04-02 11:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=44.997095252576315, prj_id=project-1, region_id=westeurope, organization_name=org-1}",SANDBOX
2eb0b2fbd8a34c7c9e793e4c98f0a3de,X2UFRXH6,2024-04-02 12:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=16.432692602523613, prj_id=project-2, region_id=westus2, organization_name=org-1}",SANDBOX
7463aaa8da3a4c86a5f44ad20b0c7577,X2UFRXH6,2024-04-02 13:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-1, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=33.47576113108794, prj_id=project-2, region_id=ca-west-1, organization_name=org-1}",SANDBOX
0fff41af1d0a44d8b547431ca6fad166,X2UFRXH6,2024-04-02 14:59:37.199000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=65.83638002093912, prj_id=project-2, region_id=westeurope, organization_name=org-1}",SANDBOX
844a31287c1c46e099f9e0d017218e33,FLBWAKPU,2024-03-17 01:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=10.113926773559012, prj_id=project-1, region_id=ca-west-1, organization_name=org-2}",SANDBOX
dae56f838b6a47d6874b778112453967,FLBWAKPU,2024-03-17 02:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-1, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=95.58092663677549, prj_id=project-2, region_id=ca-west-1, organization_name=org-2}",SANDBOX
c3f348fced7c4a648ad00ea0613d4610,FLBWAKPU,2024-03-17 03:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=84.83086831260772, prj_id=project-2, region_id=westus2, organization_name=org-1}",SANDBOX
96ef2c5ec43149609a5a5fd51ce277d5,FLBWAKPU,2024-03-17 04:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=87.08448993775475, prj_id=project-2, region_id=westeurope, organization_name=org-1}",SANDBOX
8f867af5b61144009b0a315c570329ac,FLBWAKPU,2024-03-17 05:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=48.84689107404827, prj_id=project-1, region_id=westus2, organization_name=org-2}",SANDBOX
7ef2587083d24c69a2d0d32826805be7,FLBWAKPU,2024-03-17 06:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=15.511986377111986, prj_id=project-1, region_id=westus2, organization_name=org-1}",SANDBOX
1bcc571219d64de3a6ff34bb6018688e,FLBWAKPU,2024-03-17 07:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=51.67127396634318, prj_id=project-1, region_id=westeurope, organization_name=org-2}",SANDBOX
d54e26949274490c918cb77a74be6971,FLBWAKPU,2024-03-17 08:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=54.01900427877897, prj_id=project-2, region_id=ca-west-1, organization_name=org-1}",SANDBOX
fdc572554e8c47bcb6a29cd78cf73796,FLBWAKPU,2024-03-17 09:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=77.78563052510596, prj_id=project-1, region_id=westus2, organization_name=org-2}",SANDBOX
59a02228838b4757acd522072826a66b,FLBWAKPU,2024-03-17 10:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=69.95975084411894, prj_id=project-2, region_id=ca-west-1, organization_name=org-2}",SANDBOX
18ca1ba1572c46b1be2cc02f17207c53,FLBWAKPU,2024-03-17 11:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=51.609079278001815, prj_id=project-2, region_id=ca-west-1, organization_name=org-2}",SANDBOX
aa1494814007449d93f61ad0e2357a26,FLBWAKPU,2024-03-17 12:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=95.66760807483166, prj_id=project-2, region_id=ca-west-1, organization_name=org-2}",SANDBOX
3642ae4d8cd54f48b5cae1bc0bfe55eb,FLBWAKPU,2024-03-17 13:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=75.56360885421377, prj_id=project-2, region_id=westeurope, organization_name=org-1}",SANDBOX
e0a376dd735e4e6bbbb092d02a0ba933,FLBWAKPU,2024-03-17 14:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=56.931089138807955, prj_id=project-2, region_id=westus2, organization_name=org-2}",SANDBOX
c0c017eed5b44e74baefae83bf0ad48f,FLBWAKPU,2024-03-17 15:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-1, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=46.60300568463509, prj_id=project-2, region_id=westeurope, organization_name=org-1}",SANDBOX
a07849713e834b8385d5b77f89fd9653,FLBWAKPU,2024-03-17 16:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=61.182816896541425, prj_id=project-1, region_id=ca-west-1, organization_name=org-2}",SANDBOX
959660b92b6f41739295f85f706981a8,FLBWAKPU,2024-03-17 17:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=77.28458241623385, prj_id=project-2, region_id=ca-west-1, organization_name=org-2}",SANDBOX
cb273cba5ed7414d97b7320ec8da0914,FLBWAKPU,2024-03-17 18:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=87.80559974139868, prj_id=project-2, region_id=ca-west-1, organization_name=org-2}",SANDBOX
cadaa331f32f48fabcbee32b5ffe7e17,FLBWAKPU,2024-03-17 19:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-1, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=21.803569855634475, prj_id=project-1, region_id=ca-west-1, organization_name=org-2}",SANDBOX
941a31f5a1524ce0844663e67f526913,FLBWAKPU,2024-03-17 20:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=38.16390645694712, prj_id=project-2, region_id=ca-west-1, organization_name=org-1}",SANDBOX
305da507c85a4c24b0a8fcd6fc68181f,FLBWAKPU,2024-03-17 21:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=7.92210698638296, prj_id=project-1, region_id=ca-west-1, organization_name=org-1}",SANDBOX
56ad29cce021483a8f42ccbdd42c2c96,FLBWAKPU,2024-03-17 22:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-1, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=16.60205979650581, prj_id=project-2, region_id=ca-west-1, organization_name=org-1}",SANDBOX
f7ced58b87284e73a959c99cb3820c08,FLBWAKPU,2024-03-17 23:59:26.175000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=70.72380676201108, prj_id=project-2, region_id=ca-west-1, organization_name=org-1}",SANDBOX
98ca1e4615814396a1ba3b09ebc91efb,8Z0GOX9B,2024-03-03 00:01:25.602000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=62, provider=aws, cpu_hours=5, os_version=7.1, instanceType=m5.xlarge, nodeCount=3, clusterid=8b35-4bd5-9ce4, source=instance789.nvidia.com, region=us-west-2, storage_gb-hours=5686.5}",SANDBOX
37abeefda50b42068e4acf34374e7d1c,X2UFRXH6,2024-03-15 00:00:31.844000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=0, provider=aws, cpu_hours=17, os_version=7.1, instanceType=r5.12xlarge, nodeCount=4, clusterid=200a-4fea-8d3b, source=instance123.nvidia.com, region=us-east-1, storage_gb-hours=4800}",SANDBOX
45041a002e1d4a0baec17eb5b9ba4dec,8Z0GOX9B,2024-02-29 16:01:25.602000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=82, provider=aws, cpu_hours=17, os_version=7.1, instanceType=m5.2xlarge, nodeCount=4, clusterid=8b35-4bd5-9ce4, source=instance456.nvidia.com, region=us-west-2, storage_gb-hours=7675.5}",SANDBOX
0ac29d6caf864cd1afcc2d7a79723c8e,Q6QFZ6S6,2024-03-24 00:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-1, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=15.778980273820453, prj_id=project-1, region_id=ca-west-1, organization_name=org-2}",SANDBOX
b023ba7727044fbe83587c13d85228c1,5O9CTU3A,2024-03-14 00:57:44.673000 UTC,infra-usage,"{cluster_name=cluster-1, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=44.065795608025624, prj_id=project-2, region_id=ca-west-1, organization_name=org-2}",SANDBOX
289e3f8d8e7447bc90159c7a1dfbddc4,Y79ABSFU,2024-03-08 00:01:43.989000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=54, provider=aws, cpu_hours=64, os_version=7.1, instanceType=m5.8xlarge, nodeCount=3, clusterid=200a-4fea-8d3b, source=instance789.nvidia.com, region=ca-central-1, storage_gb-hours=4782}",SANDBOX
4c088901ed534e0c9aa5702432866ff9,RRMCD81W,2024-03-16 00:02:24.469000 UTC,language_modeler,"{words=45, model=langModel1, user_id=bcartwright}",SANDBOX
3519c40d195a49aab44bb062c9e1a0d5,8Z0GOX9B,2024-03-03 01:01:25.602000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=48, provider=aws, cpu_hours=86, os_version=7.1, instanceType=r5.2xlarge, nodeCount=4, clusterid=8b35-4bd5-9ce4, source=instance123.nvidia.com, region=us-west-2, storage_gb-hours=4437}",SANDBOX
fb72e57c322f4e77bf5a69637b4ba389,8Z0GOX9B,2024-03-03 02:01:25.602000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=26, provider=aws, cpu_hours=36, os_version=7.1, instanceType=r5.4xlarge, nodeCount=4, clusterid=8b35-4bd5-9ce4, source=instance123.nvidia.com, region=us-east-1, storage_gb-hours=7582.5}",SANDBOX
25444a0e050845b0a86112db052dee78,Q6QFZ6S6,2024-03-24 00:59:00.544000 UTC,identity_check,"{username=bill@abccorp.com, status=success}",SANDBOX
4290bed6dcef43d99f97a7ced9cb5fed,Q6QFZ6S6,2024-03-24 00:59:00.544000 UTC,name_verification,"{username=kevin@abccorp.com, status=match-found}",SANDBOX
c8021857152a40aba1f82edea7ec96f3,5O9CTU3A,2024-03-14 01:57:44.673000 UTC,infra-usage,"{cluster_name=cluster-2, csp=azure, unit=vCPU-hour, cluster_id=cluster-id-2, quantity=18.38278609138888, prj_id=project-2, region_id=westeurope, organization_name=org-1}",SANDBOX
80f1761552f8469b89427396d5212f52,5O9CTU3A,2024-03-14 02:57:44.673000 UTC,infra-usage,"{cluster_name=cluster-2, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=76.48044048386512, prj_id=project-1, region_id=ca-west-1, organization_name=org-2}",SANDBOX
bbfefae0cec746b099898bae45e005d7,Y79ABSFU,2024-03-08 01:01:43.989000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=76, provider=aws, cpu_hours=72, os_version=7.1, instanceType=c5.9xlarge, nodeCount=4, clusterid=8b35-4bd5-9ce4, source=instance456.nvidia.com, region=us-west-2, storage_gb-hours=1497.5}",SANDBOX
ba207d4a9b2b44bca73b868fcf0dc677,Y79ABSFU,2024-03-08 02:01:43.989000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=54, provider=aws, cpu_hours=76, os_version=7.1, instanceType=c5.12xlarge, nodeCount=4, clusterid=8b35-4bd5-9ce4, source=instance456.nvidia.com, region=ca-central-1, storage_gb-hours=5499}",SANDBOX
8513b28ec5524364aec791f890a6abab,8Z0GOX9B,2024-02-29 17:01:25.602000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=21, provider=aws, cpu_hours=18, os_version=7.1, instanceType=m5.4xlarge, nodeCount=3, clusterid=8b35-4bd5-9ce4, source=instance789.nvidia.com, region=us-east-1, storage_gb-hours=879}",SANDBOX
3be4ccc65213497ba0f129d29afd719a,8Z0GOX9B,2024-02-29 18:01:25.602000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=57, provider=aws, cpu_hours=72, os_version=7.1, instanceType=c5.2xlarge, nodeCount=3, clusterid=8b35-4bd5-9ce4, source=instance456.nvidia.com, region=us-east-1, storage_gb-hours=5306}",SANDBOX
b8c20f6fd930426da373a7c79c72b14f,X2UFRXH6,2024-03-14 01:00:31.844000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=20, provider=aws, cpu_hours=48, os_version=7.1, instanceType=m5.12xlarge, nodeCount=4, clusterid=200a-4fea-8d3b, source=instance456.nvidia.com, region=us-west-2, storage_gb-hours=4923.75}",SANDBOX
e7ae1780bd724a28b91a66b1736630ca,X2UFRXH6,2024-03-14 02:00:31.844000 UTC,usage_events,"{event_type_version=1.1, gpu_hours=81, provider=aws, cpu_hours=88, os_version=7.1, instanceType=m5.12xlarge, nodeCount=4, clusterid=200a-4fea-8d3b, source=instance789.nvidia.com, region=us-west-2, storage_gb-hours=5463}",SANDBOX
2b8ad9642ed14d5eb2945b197dbf341f,Q6QFZ6S6,2024-03-24 00:59:00.544000 UTC,irs_tax_id_verification,"{username=mjordan@abccorp.com, status=match-found}",SANDBOX
6ea9141d02484fa9a845bfde20358532,Q6QFZ6S6,2024-03-24 00:59:00.544000 UTC,address_verification,"{username=kevin@abccorp.com, status=match-found}",SANDBOX
b646601556e3499e9ff46a2bb67fec1f,Q6QFZ6S6,2024-03-24 01:58:02.687000 UTC,infra-usage,"{cluster_name=cluster-1, csp=aws, unit=vCPU-hour, cluster_id=cluster-id-1, quantity=76.2565899696593, prj_id=project-2, region_id=ca-west-1, organization_name=org-1}",SANDBOX
cc1e065a23f74c4fa1ded970b7177b5f,Q6QFZ6S6,2024-03-24 01:59:00.544000 UTC,irs_tax_id_verification,"{username=mjordan@abccorp.com, status=match-found}",SANDBOX
151b81c4dc2e416b9416883fb1e8c360,RRMCD81W,2024-03-16 01:02:24.469000 UTC,language_modeler,"{words=89, model=langModel2, user_id=mjordan}",SANDBOX
ca2c6ef3db1346f28b749f7b2ad205a2,RRMCD81W,2024-03-16 02:02:24.469000 UTC,language_modeler,"{words=48, model=langModel1, user_id=bcartwright}",SANDBOX
